id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
52187154,The Backyard Barrel,20534721,Ryan,,Daniel McIntyre,49.88148,-97.18223,Entire home/apt,140,2,4,2022-02-22,0.28,1,342,2,
52240447,Gorgeous 2-bedrooms duplex upper unit,54783332,Alberto,,Fort Rouge - East Fort Garry,49.8709,-97.14646,Entire home/apt,127,3,9,2022-08-10,0.6,56,317,7,
52242258,Newly built Luxury Lower Suite near U of M,83089228,Lucky,,River Heights - Fort Garry,49.84843,-97.15401,Entire home/apt,99,3,17,2022-11-28,1.43,2,180,17,
52303305,Stunning Studio Apartment with amazing view,54783332,Alberto,,Fort Rouge - East Fort Garry,49.89131,-97.14103,Entire home/apt,80,2,19,2022-11-27,1.3,56,339,15,
52306823,Lovely downtown condo with pool access.,48635761,Wouter,,Fort Rouge - East Fort Garry,49.88702,-97.13755,Entire home/apt,86,2,14,2022-11-18,0.94,1,363,9,
52335675,"Cozy Private Room w Netflix, Disney+ and More!",149264752,Lui,,Mynarski,49.92754,-97.13288,Private room,69,1,34,2022-09-17,2.7,6,180,31,
52335736,"Cozy, Modern and Lavish 1 Bedroom Basement Suite",292051659,Benedicta,,Waverley West,49.778358,-97.198608,Entire home/apt,60,3,21,2022-11-17,1.44,1,79,19,
52339048,"Peaceful 2bedroom basement suite,separate entrance",423619219,Remi,,Waverley West,49.78373,-97.18832,Private room,80,14,13,2022-04-08,0.87,1,0,5,
52366538,Winnipeg's Iconic Tree House,134395448,Robyn,,St. Vital,49.841,-97.13019,Entire home/apt,598,2,20,2022-11-13,1.66,1,342,20,
52370553,(306) Modern 2 Bdr in South Wpg | Priv Entrance + Free Parking (325),114498849,Nest Host,,Waverley West,49.79117,-97.19576,Entire home/apt,92,3,9,2022-11-14,0.6,82,361,4,
52389001,"Private Bedroom in well furnished condo, (SF room)",306182286,Matt,,Mynarski,49.9334,-97.16744,Private room,42,1,39,2022-10-03,2.65,3,43,27,
52406856,Entire Duplex for Families and Corporate Stays,86138438,Dominique,,Elmwood - East Kildonan,49.9172,-97.10331,Entire home/apt,250,4,30,2022-10-31,2.19,15,344,27,
52443652,Lovely one bedroom close to IG Stadium,11135988,Mary,,St. Norbert - Seine River,49.79156,-97.15399,Entire home/apt,81,2,20,2022-11-19,1.42,3,365,17,
52477462,"NY Style Loft w/Parking Exchange District, Gym",424777761,Alex,,Point Douglas,49.89917,-97.14179,Entire home/apt,68,2,25,2022-11-29,1.76,2,130,22,
52491677,Modern downtown studio with a great view,54783332,Alberto,,Fort Rouge - East Fort Garry,49.89006,-97.14037,Entire home/apt,84,2,18,2022-12-01,1.36,56,344,17,
52498011,Spacious Gorgeous 3 Bedroom Fort Garry Townhouse,323806357,Wei,,St. Norbert - Seine River,49.79147,-97.15436,Entire home/apt,116,2,21,2022-12-01,1.45,6,98,19,
52526101,Newly Built Luxury Home Near Airport,76538863,Sophia,,St. James,49.88541,-97.2159,Entire home/apt,176,3,58,2022-11-24,4.83,2,157,58,
52529977,PRIME Location! LUXURY 2 BR w/ Free HEATED PARKING,425172625,Getaway,,Point Douglas,49.89977,-97.13245,Entire home/apt,150,2,29,2022-11-27,2.18,1,247,26,
52556625,FREE PARKING Luxury 2 Bedroom Condo Downtown,425386675,Jaime,,Daniel McIntyre,49.89431,-97.14579,Entire home/apt,99,1,170,2022-12-13,12.56,1,292,148,
52564500,Light & Bright 2 Bedroom Suite,86138438,Dominique,,Elmwood - East Kildonan,49.91568,-97.10311,Entire home/apt,80,10,1,2022-01-08,0.09,15,72,1,
52564734,Cozy Downtown Loft  Rooftop Patio BBQ Gym  Coffee,424777761,Alex,,Daniel McIntyre,49.89516,-97.14184,Entire home/apt,46,2,18,2022-12-10,1.24,2,147,13,
52565869,Stylish Condo! Free Parking! King Bed! Pool!,129679908,The EM,,Fort Rouge - East Fort Garry,49.88683,-97.14426,Entire home/apt,72,2,40,2022-12-04,3.32,3,12,40,
52568371,Peaceful R&R Townhouse,419089447,Joshua,,Waverley West,49.77258,-97.17589,Entire home/apt,97,1,24,2022-12-11,11.61,1,193,24,
52571943,Private room closes to U of M,135314777,James,,St. Norbert - Seine River,49.8,-97.13737,Private room,79,1,1,2022-08-28,0.27,2,90,1,
52582997,St Boniface Modern Apartment with King Bed,72157932,Wpg,,St. Boniface,49.87176,-97.08051,Entire home/apt,66,5,18,2022-11-30,1.3,5,174,16,
52599469,Lovely and cozy 1-bedroom unit in the city center.,305430394,Oksana,,Fort Rouge - East Fort Garry,49.88765,-97.15478,Entire home/apt,70,1,18,2022-12-12,1.26,1,139,13,
52619925,Elegant Verona House-Steps To Trendy Little Italy,44467977,Tony & Nina,,Fort Rouge - East Fort Garry,49.86493,-97.15591,Entire home/apt,114,13,4,2022-08-30,0.55,2,151,4,
52620969,"Pembina Hwy, South of Win., U of M+Hospital+Stores",413186240,Leila,,Waverley West,49.79536,-97.15756,Entire home/apt,65,1,21,2022-09-22,1.45,8,155,14,
52637990,"Private bedroom in well furnished condo, (JH room)",306182286,Matt,,Mynarski,49.93524,-97.16679,Private room,42,1,43,2022-09-25,2.97,3,43,30,
52668091,"West End Gem w/ free parking, wifi & Netflix",426338917,Liam,,Daniel McIntyre,49.90184,-97.17379,Entire home/apt,101,2,31,2022-11-26,2.18,1,163,20,
52669156,Lovely studio in the heart of Osborne village,361310476,Gustave,,Fort Rouge - East Fort Garry,49.87872,-97.14179,Entire home/apt,71,1,10,2022-01-13,0.72,2,0,2,
52676673,"Entire suite! 2 bedrooms, 1 King and 1 Queen bed",72157932,Wpg,,Transcona,49.89442,-97.02342,Entire home/apt,69,3,23,2022-12-07,1.98,5,355,23,
52687551,"Entire Suite - Modern, Minimalist, Central & Clean",54207218,Zachary,,Daniel McIntyre,49.88259,-97.17241,Entire home/apt,90,1,25,2022-11-23,1.77,2,10,13,
52688008,Stylish one bedroom unit on Corydon Free parking,54783332,Alberto,,Fort Rouge - East Fort Garry,49.87214,-97.15201,Entire home/apt,93,3,7,2022-10-03,0.49,56,348,5,
52712583,Affordable 3 bedroom close to downtown,124913178,Nardia,,Mynarski,49.91744,-97.13393,Entire home/apt,75,1,4,2022-09-05,0.3,7,62,2,
52712755,Spacious 4 bedroom with free on-site parking,124913178,Nardia,,Point Douglas,49.9033,-97.15117,Entire home/apt,86,3,4,2022-12-12,1.17,7,81,4,
52757617,Beautiful newly renovated home !,298357507,Kevin,,St. James,49.87647,-97.26317,Entire home/apt,169,3,5,2022-09-03,0.42,4,106,5,
52770885,(R.1) 1BDR/1BTH in the heart of St. Boniface,365974118,Elyse,,St. Boniface,49.88586,-97.11562,Entire home/apt,80,3,24,2022-09-16,1.7,25,133,14,
52777532,Jennifer’s BLUE Door bed and breakfast,62234439,Jennifer,,Mynarski,49.93668,-97.12403,Entire home/apt,120,14,0,,,4,229,0,
52821229,Beautiful 1-bedroom separate suite with pool,425767379,Adewunmi,,St. Norbert - Seine River,49.78586,-97.15657,Entire home/apt,110,5,0,,,1,365,0,
52843284,Lavish Bridgwater | Spacious•Modern•Walking Trails,368562151,Branden,,Waverley West,49.80103,-97.18407,Entire home/apt,90,2,43,2022-11-08,3.42,6,350,42,
52845432,1 Private bedroom and private bathroom in a house,289694152,Ak,,Waverley West,49.79217,-97.20646,Private room,66,1,1,2022-04-23,0.13,1,365,1,
52862738,Gorgeous 4 Bedroom Townhouse in South Winnipeg,54783332,Alberto,,Waverley West,49.78235,-97.18703,Entire home/apt,159,4,16,2022-10-24,1.15,56,77,10,
52862984,COSY BEDROOM in a large 4 bedroom house.,428000486,Patricia,,Daniel McIntyre,49.89624,-97.16275,Private room,16,2,12,2022-09-01,0.86,1,79,10,
52863244,Sleek and Modern Studio Suite with Amazing View,54783332,Alberto,,Fort Rouge - East Fort Garry,49.88939,-97.14174,Entire home/apt,93,2,7,2022-08-19,0.57,56,343,6,
52873113,Exclusive Riverfront Bungalow in the city,7282960,Monterio Tielmann,,Fort Rouge - East Fort Garry,49.83301,-97.14572,Entire home/apt,256,2,2,2022-02-22,0.17,1,164,2,
52876789,21st Floor Two bedroom downtown unit FREE parking,54783332,Alberto,,Fort Rouge - East Fort Garry,49.89031,-97.14132,Entire home/apt,108,3,14,2022-10-30,1,56,265,10,
52885232,Cozy private 1-bedroom  with free wifi & TV,89234099,Felista,,River Heights - Fort Garry,49.83925,-97.15539,Private room,70,2,2,2022-08-31,0.15,1,349,1,
52898954,“Cozy in St. Vital” - Entire Home,428263238,Cindy,,St. Vital,49.84117,-97.10006,Entire home/apt,128,3,23,2022-11-06,1.9,2,289,23,
52917053,"2 bed, 2 bath Luxury suite available. Suite 110",375945409,David Jeffrey,,St. Vital,49.82386,-97.06159,Entire home/apt,120,1,18,2022-11-20,1.71,7,308,18,
52917154,"1 bed, 1 bath Luxury suite available. Suite 107",375945409,David Jeffrey,,St. Vital,49.82257,-97.06185,Entire home/apt,90,1,5,2022-11-27,0.82,7,361,5,
52925332,(W5)The ERA Boutique Airbnb-BACH/1BTH Central,365974118,Elyse,,Fort Rouge - East Fort Garry,49.87582,-97.14848,Entire home/apt,72,3,29,2022-11-28,2.15,25,143,25,
52952194,Luxury condo downtown **PARKING Spot Included**,161647684,Jarek,,Daniel McIntyre,49.89309,-97.14565,Entire home/apt,100,1,112,2022-12-14,9.85,1,283,112,
52956818,Cozy 2 bedroom home with free parking on premises,52093594,Benil,,St. Vital,49.86668584,-97.10702978,Entire home/apt,88,2,0,,,1,151,0,
52970362,Cute 1 Bed Suite near HSC & U of M,86138438,Dominique,,Point Douglas,49.90808,-97.15598,Entire home/apt,65,7,10,2022-10-19,0.82,15,123,10,
52971773,2 bdr warehouse/private rooftop patio/free parking,83763635,Gilles,,Point Douglas,49.89777,-97.13485,Entire home/apt,88,2,40,2022-12-10,6.15,1,54,40,
52972063,Geometric 1BR by MTS-U of W-Downtown-HSC,26506986,Lorrainne,,Daniel McIntyre,49.8901,-97.16495,Entire home/apt,89,1,82,2022-12-04,6.15,1,356,72,
52972408,★New Luxury & Spacious Riverfront Home in Kildonan,134777230,Julia,,North Kildonan,49.92917,-97.10902,Entire home/apt,175,4,12,2022-09-18,1.03,18,154,12,
52987645,"Bright, relaxing, quiet studio, centrally located",4858628,Glenda,,Daniel McIntyre,49.88868,-97.17098,Entire home/apt,51,30,3,2022-10-25,0.26,1,325,3,
52989544,"VENTURA ULTRA LITE TRAILER…
Cute Comfy Retro",11328278,Keltie,,River Heights - Fort Garry,49.87114,-97.19773,Entire home/apt,81,3,0,,,1,365,0,
52990541,Luxurious 2 Bedroom Townhouse with Garage & Wi-Fi!,54783332,Alberto,,Waverley West,49.78218,-97.18827,Entire home/apt,108,3,5,2022-11-11,0.43,56,326,5,
52996318,Entire 3 bedroom house close to amenities,124913178,Nardia,,Elmwood - East Kildonan,49.90199,-97.08518,Entire home/apt,102,1,17,2022-11-20,1.35,7,75,16,
53012750,🆕 Eye Capturing Views - 2BED & 2BATH +📍 MTS Centre,74203278,Roam,,Daniel McIntyre,49.89364,-97.14398,Entire home/apt,106,1,91,2022-11-30,6.93,40,62,88,
53034809,Central 3-Bedroom Mid-Century Modern Bungalow,327081003,Shayna,,River Heights - Fort Garry,49.8608,-97.17803,Entire home/apt,161,2,28,2022-12-02,3.77,1,343,28,
53043082,Urban studio loft w free parking and city views,1551204,Doug,,Point Douglas,49.917217,-97.161072,Entire home/apt,114,2,28,2022-11-13,2.31,2,346,28,
53065524,Cozy 2 bedroom condo in Winnipeg bridgwater,188791381,Sukhi,,Waverley West,49.79764,-97.19319,Entire home/apt,100,5,0,,,1,358,0,
53066314,Entire BSMT Suite-5 mins Walk To B/Water Centre.,429295818,Ola,,Waverley West,49.7867,-97.19728,Entire home/apt,68,2,30,2022-11-18,2.22,1,254,28,
53088169,Luxurious one-bedroom with in suite laundry and pa,54783332,Alberto,,Fort Rouge - East Fort Garry,49.89077,-97.14152,Entire home/apt,129,3,6,2022-07-31,0.69,56,304,6,
53089140,"2-bedroom Suite on Corydon Ave, parking included!",54783332,Alberto,,Fort Rouge - East Fort Garry,49.87154,-97.151,Entire home/apt,119,3,6,2022-09-10,0.49,56,353,5,
53114286,Spacious Condo w/Parking Near Downtown & The Forks,65984536,Kyle,,Fort Rouge - East Fort Garry,49.87894,-97.13888,Entire home/apt,76,1,55,2022-12-13,4.39,3,350,52,
53149271,Modern 2 Bed + 2 Bath Apartment in Osborne Village,18898066,Andre,,Fort Rouge - East Fort Garry,49.88234,-97.14036,Entire home/apt,110,3,33,2022-11-27,2.63,1,137,32,
53164981,Cozy 2 Bedroom | French Sector | Minutes From DT (129B Youville),114498849,Nest Host,,St. Boniface,49.87697,-97.10793,Entire home/apt,77,8,6,2022-06-10,0.45,82,327,4,
53167419,Cheerful 2-Bedroom Basement Suite,346988041,Ekene,,Waverley West,49.77445,-97.17926,Entire home/apt,130,1,4,2022-08-08,0.51,3,365,4,
53181706,"Private Master w/ private balcony, 2pcs en suite",306182286,Matt,,Mynarski,49.93385,-97.16806,Private room,55,1,14,2022-06-03,1.08,3,43,11,
53245722,Hot tub - Gorgeous upper floor of bungalow home,431072512,Karen,,St. Boniface,49.84507,-97.06469,Entire home/apt,249,2,0,,,1,163,0,
53262068,Lovely condo with a free parking,207414760,Tarlochan,,St. Boniface,49.8816,-97.13011,Entire home/apt,81,2,17,2022-11-25,1.32,1,180,15,
53290887,Charming 1-bedroom + spare condo with fireplace,431432367,Fiona,,Fort Rouge - East Fort Garry,49.87015,-97.15962,Entire home/apt,75,30,2,2022-07-07,0.23,1,200,2,
53295394,Brand New Private Entrance Suite,76538863,Sophia,,St. James,49.88402,-97.21699,Entire home/apt,81,3,34,2022-12-10,2.76,2,168,33,
53310203,"One Bedroom Suite with Patio, Laundry and Parking",54783332,Alberto,,Fort Rouge - East Fort Garry,49.88991,-97.13983,Entire home/apt,98,4,10,2022-11-13,0.77,56,351,9,
53310284,(660) Classy 3 Bdr Home | St. James | Parking,114498849,Nest Host,,St. James,49.88405,-97.31939,Entire home/apt,133,5,9,2022-11-19,0.88,82,351,9,
53310895,Modern Downtown One-Bedroom Suite with Parking,54783332,Alberto,,Fort Rouge - East Fort Garry,49.89157,-97.14128,Entire home/apt,96,3,2,2022-06-18,0.22,56,290,2,
53345105,"Lovely, 1-Bedroom Shared Basement Suite",346988041,Ekene,,Waverley West,49.77223,-97.17886,Shared room,65,1,0,,,3,365,0,
53345225,Charming 1-Bedroom Shared Basement Suite,346988041,Ekene,,Waverley West,49.77255,-97.18055,Shared room,70,1,1,2022-06-18,0.16,3,365,1,
53361304,Cozy One Bedroom in a historic home on the Assinib,54783332,Alberto,,Daniel McIntyre,49.87935,-97.16521,Entire home/apt,95,3,7,2022-08-03,0.55,56,354,6,
53398220,Modern 1 Bedroom Apartment in Downtown Winnipeg,432352648,Craig,,Fort Rouge - East Fort Garry,49.88364,-97.14074,Private room,50,1,9,2022-10-20,0.71,7,90,8,
53435370,Charming 1 Bedroom Apartment in Downtown Winnipeg,432352648,Craig,,Fort Rouge - East Fort Garry,49.88363,-97.13884,Private room,50,1,4,2022-09-11,0.39,7,90,4,
53435833,Affordable 1 Bedroom Apartment Downtown Winnipeg,432352648,Craig,,Fort Rouge - East Fort Garry,49.88347,-97.14056,Private room,50,1,10,2022-08-21,1.02,7,88,10,
53435892,Cozy 1 Bedroom Apartment in Downtown Winnipeg,432352648,Craig,,Fort Rouge - East Fort Garry,49.88429,-97.14025,Private room,50,1,7,2022-10-24,1.69,7,87,7,
53436013,Spacious 1 Bedroom Apartment in Downtown Winnipeg,432352648,Craig,,Fort Rouge - East Fort Garry,49.88549,-97.13928,Private room,50,1,7,2022-07-03,0.62,7,90,7,
53436127,Quiet & Clean 1 BR Apartment in Downtown Winnipeg,432352648,Craig,,Fort Rouge - East Fort Garry,49.88422,-97.14001,Private room,50,1,13,2022-10-29,1.65,7,90,13,
53449957,1 BedRoom Available with Queen Bed in BrandNew 🏠,308182391,Mirza,,Elmwood - East Kildonan,49.9134,-97.11649,Private room,50,1,28,2022-05-23,2.18,1,45,24,
53481879,"Beautiful Condo with free Parking, Wifi and Snacks",219317062,Easha,,Waverley West,49.81502,-97.14705,Entire home/apt,86,1,43,2022-12-03,3.33,2,112,42,
53497917,Bright and cozy St. Boniface studio,125895897,Kara,,St. Boniface,49.88239,-97.1061496,Entire home/apt,54,4,0,,,1,7,0,
53511618,New 2 Bed + 2 Bath Apartment in Osborne Village,64483327,Alan,,Fort Rouge - East Fort Garry,49.88226,-97.14013,Entire home/apt,110,3,14,2022-07-30,1.2,1,0,14,
53530726,Beautiful 1 Bedroom Apartment in Downtown Winnipeg,432352648,Craig,,Fort Rouge - East Fort Garry,49.88484,-97.13912,Private room,50,1,34,2022-11-13,2.69,7,88,33,
53532012,Modern and Comfortable 3 Bedroom Townhouse,54783332,Alberto,,Waverley West,49.7832,-97.18845,Entire home/apt,108,3,6,2022-12-10,0.53,56,353,6,
53533856,Exchange District NY Style Loft FREE PARKING,433503539,Lee,,Point Douglas,49.89867,-97.135651,Entire home/apt,89,2,75,2022-11-30,5.95,1,108,68,
53552505,"Exclusive: refrigerator, livingroom and diningroom",413186240,Leila,,St. Norbert - Seine River,49.78455,-97.15666,Private room,29,2,8,2022-05-31,0.9,8,0,8,
53561872,Cozy 2bedroom condo near UofM with free parking💯,396126223,Jaime,,St. Norbert - Seine River,49.7913,-97.1515,Entire home/apt,84,1,29,2022-11-13,2.6,4,90,29,
53567297,Lovely 1-Bedroom rental unit with free parking,346724029,Stanley,,Waverley West,49.79536,-97.1719,Entire home/apt,125,5,0,,,2,365,0,
53567359,Lovely room for rent in a 2 bedroom unit,346724029,Stanley,,Waverley West,49.79465,-97.17158,Private room,67,3,0,,,2,365,0,
53571073,Beautiful 1 Bedroom Suite in St Boniface,178683307,Casey,,St. Boniface,49.88635,-97.11635,Entire home/apt,67,3,21,2022-11-28,1.7,4,357,20,
53576939,(W1)The ERA Boutique Airbnb-BACH/1BTH Central,365974118,Elyse,,Fort Rouge - East Fort Garry,49.875,-97.1491,Entire home/apt,73,3,30,2022-11-23,2.39,25,134,29,
53613920,Cozy and Clean Private Room - Double Bed,109258692,Alexandra,,Transcona,49.90203,-97.04981,Private room,40,7,4,2022-10-21,0.33,2,364,4,
53627805,"Fully renovated, 3 bedrm St Boniface Family Home.",176302340,Marc,,St. Boniface,49.88425,-97.11949,Entire home/apt,158,3,24,2022-10-13,2.05,1,297,24,
53646235,Beautiful Downtown Studio Apartment with Parking,54783332,Alberto,,Fort Rouge - East Fort Garry,49.88944,-97.13961,Entire home/apt,80,3,11,2022-07-12,0.95,56,334,11,
53677361,Cozy and Comfy Residential Home with Jetted Tub,112291744,Jose,,Point Douglas,49.92785,-97.15647,Entire home/apt,100,2,38,2022-10-31,3.1,1,360,37,
53688452,"Cheerful 1 bedroom residential home, free parking.",122056108,Javier,,St. Norbert - Seine River,49.7743,-97.16305,Private room,39,1,25,2022-06-23,2.14,1,133,25,
53696049,Bright Suite,209796774,Ady,,Mynarski,49.91095,-97.12869,Entire home/apt,58,1,7,2022-10-03,0.58,4,349,7,
53704642,Beautiful South Winnipeg 4Bed 2Bath Townhouse,54783332,Alberto,,Waverley West,49.78319,-97.1889,Entire home/apt,136,4,14,2022-11-17,1.17,56,336,14,
53714436,Luxury top floor 1 Bedroom Condo with free parking,10442737,Theresa,,Fort Rouge - East Fort Garry,49.86327,-97.14368,Entire home/apt,87,3,18,2022-10-17,1.55,1,258,18,
53715553,Cozy St. James Home,128712300,Paige,,St. James,49.88177,-97.21964,Entire home/apt,91,2,85,2022-12-11,6.89,1,45,84,
53725323,Cozy 2 bedroom residential home. Can sleep 2-3 pax,189472121,Christine,,Point Douglas,49.93819,-97.19962,Entire home/apt,45,30,1,2021-12-15,0.08,1,358,0,
53744482,Spacious 2Bed condo South end Winnipeg near U of M,204452026,Carl,,River Heights - Fort Garry,49.82356,-97.14658,Entire home/apt,75,1,12,2022-11-24,6.43,1,19,12,
53755034,Spacious 1-bed basement suite w/private entrance,65407269,Temitayo,,Elmwood - East Kildonan,49.91189,-97.07097,Entire home/apt,55,1,9,2022-09-18,1.12,1,341,9,
53756247,Modern 3 Bedroom Townhouse in Southpointe,54783332,Alberto,,Waverley West,49.78196,-97.18939,Entire home/apt,123,4,1,2022-01-04,0.09,56,347,1,
53760756,(16A) 2 Bdr | Top Level Suite| Great Area (Essex),114498849,Nest Host,,St. Vital,49.86647,-97.10868,Entire home/apt,80,6,7,2022-11-27,0.83,82,365,7,
53774439,Luxurious 2 bedroom basement suite,462789524,Ajibola,,St. Norbert - Seine River,49.80748,-97.07327,Entire home/apt,100,2,3,2022-11-22,1.3,3,353,3,
53782642,❤️One of A Kind! Huge 3 BDRM Penthouse Dowtown❤️,313682239,E.Q,,Point Douglas,49.89743,-97.13916,Entire home/apt,639,1,19,2022-11-20,1.63,12,334,19,
53783087,Beautiful basement suite in bi-level house,54311317,Daniel,,St. James,49.88678,-97.31046,Entire home/apt,67,2,10,2022-12-10,0.92,1,346,10,
53793889,1 Bedroom Suite in Downtown Winnipeg With Parking,54783332,Alberto,,Fort Rouge - East Fort Garry,49.89121,-97.14023,Entire home/apt,89,3,9,2022-11-07,0.8,56,361,9,
53798530,Lovely 2-room condo with balcony and free parking,201107618,Jessica,,Waverley West,49.79168,-97.19711,Entire home/apt,140,14,6,2022-08-15,0.52,1,290,6,
53809788,"2 Br/ 3 beds with free parking, wifi and much more",338214186,M2i,,Fort Rouge - East Fort Garry,49.88194,-97.1606,Entire home/apt,71,2,45,2022-12-01,3.73,3,223,45,
53817538,"Cheerful and cozy 1 bedroom,separate entrance",261615263,Lola,,Waverley West,49.77747,-97.19873,Entire home/apt,65,2,11,2022-11-05,1.94,2,321,11,
53822920,☕️CLASSY☕️2 BED+2 BATH @ OUTLET MALL🛍 w/HUGE GYM🏋️‍♀️,250960597,Chris & Courtney,,Charleswood - Tuxedo - Westwood,49.84327,-97.22325,Entire home/apt,296,20,11,2022-11-09,0.91,7,134,11,
53835586,Cozy 3-B/R Townhouse-5 Mins Drive Uni. of Manitoba,436088702,Owocrown,,St. Norbert - Seine River,49.791386,-97.155701,Entire home/apt,106,3,15,2022-12-01,1.32,1,84,15,
53883198,1 bedroom with full athletic and beautiful living,436464214,Kafayat,,Transcona,49.90905,-97.04885,Private room,55,1,13,2022-06-30,1.1,1,74,13,
53890779,2 Bedroom River Park South and Lovin’ it,101838697,Bryan,,St. Norbert - Seine River,49.81732,-97.0822,Private room,56,1,79,2022-11-12,7.6,2,180,79,
53892650,Spectacular | Modern Boho•Spacious•Walking Trails,368562151,Branden,,Waverley West,49.80109,-97.18207,Entire home/apt,88,2,20,2022-11-12,1.69,6,354,20,
53921282,Beautiful luxurious - 3 Bedrooms 3 king beds,436312242,Xavier,,River Heights - Fort Garry,49.84674,-97.1576,Entire home/apt,112,3,38,2022-11-29,3.58,2,343,38,
53939088,"King Bed Luxurious house in trendy location, South",77723885,Helena,,Waverley West,49.79949,-97.20148,Entire home/apt,205,1,13,2022-12-09,1.12,3,250,13,
53942000,(1001) Luxury I Downtown | 1 Bdr l 311,114498849,Nest Host,,Fort Rouge - East Fort Garry,49.89312,-97.1441,Entire home/apt,88,2,12,2022-09-05,1.03,82,363,12,
53957925,Modern spacious bedroom #2,437095800,John And Katrina,,St. Vital,49.85113,-97.11086,Private room,45,1,27,2022-12-07,3.23,3,361,27,
53959737,Cheerful private room with free parking,195340088,Osama,,Elmwood - East Kildonan,49.9074,-97.10731,Private room,70,1,0,,,1,365,0,
53974224,(W3)The ERA Boutique Airbnb-BACH/1BTH Central,365974118,Elyse,,Fort Rouge - East Fort Garry,49.87508,-97.15048,Entire home/apt,60,3,18,2022-11-13,1.54,25,125,18,
54021961,Be❤️Home1,437749879,Veberly,,Point Douglas,49.92477,-97.16844,Private room,28,7,5,2022-12-12,0.51,2,229,5,
54031700,Elegant 3 Bdr | St. Boniface | Parking (16),114498849,Nest Host,,St. Vital,49.86635,-97.10894,Entire home/apt,122,5,19,2022-10-24,1.86,82,362,19,
54031769,(1102) 1 Bdr | Downtown Luxury | 311,114498849,Nest Host,,Fort Rouge - East Fort Garry,49.89308,-97.1444,Entire home/apt,89,7,12,2022-12-05,1.03,82,356,12,
54052290,Beautiful 2 BDRM Townhouse close to U of M,194010985,Yang,,Waverley West,49.78296,-97.17625,Entire home/apt,107,7,9,2022-09-30,0.8,2,353,9,
54102743,lovely bedroom and private bathroom peaceful condo,251853488,Cindy,,Fort Rouge - East Fort Garry,49.86104,-97.14342,Private room,79,1,1,2022-02-12,0.1,2,365,1,
54108468,Luxury-3 BDRM w/ Fireplace+2 Heated Parking Spots,74203278,Roam,,North Kildonan,49.95548,-97.07307,Entire home/apt,230,6,4,2022-11-19,0.38,40,53,4,
54139500,Modern Spacious Bedroom #1,437095800,John And Katrina,,St. Vital,49.84959,-97.11036,Private room,45,1,35,2022-11-09,3.8,3,350,35,
54149036,Elegant 2 bed suite with all amenities,436312242,Xavier,,River Heights - Fort Garry,49.84533,-97.15594,Entire home/apt,86,3,23,2022-12-04,2.05,2,174,23,
54164382,Spacious & Private Ground Floor Loft Apartment,439133948,Peter,,St. Boniface,49.889896,-97.117813,Entire home/apt,85,2,32,2022-11-28,2.87,1,259,32,
54216647,Modern 4 Bedroom Suite in St Boniface.,176320514,Mary Jane,,St. Boniface,49.87847,-97.09785,Entire home/apt,143,2,40,2022-12-08,3.91,2,169,40,
54222673,Lovely 2 bedroom Condo walking distance to Mall,296708205,Krista,,Fort Rouge - East Fort Garry,49.86298,-97.15722,Entire home/apt,90,1,8,2022-11-30,0.95,2,106,8,
54229182,in the heart of Corydon Village,95776055,Curtis,,Fort Rouge - East Fort Garry,49.87031,-97.15668,Entire home/apt,86,1,28,2022-10-28,2.57,19,349,28,
54244585,✩Stylish Luxe 4BR Home-Steps from Shops & Eateries,134777230,Julia,,River Heights - Fort Garry,49.86208,-97.20346,Entire home/apt,134,4,0,,,18,157,0,
54305668,Rich 3 Bdr I Corydon Village + Parking (890),114498849,Nest Host,,River Heights - Fort Garry,49.87146,-97.16187,Entire home/apt,144,3,15,2022-11-05,2.08,82,197,15,
54319194,(W7)The Era Boutique Airbnb- 1BD/1BTH Central,365974118,Elyse,,Fort Rouge - East Fort Garry,49.87428,-97.14873,Entire home/apt,64,3,22,2022-11-11,2.08,25,142,22,
54324139,Spacious Comfy 2  bedroom renovated home,227976233,Roseanne,,Mynarski,49.93007,-97.1264,Entire home/apt,8696,3,8,2022-10-19,0.78,2,74,8,
54339659,Hidden Gem Near University of Manotoba,440884142,Dave,,St. Norbert - Seine River,49.79848,-97.13733,Private room,61,1,18,2022-12-12,1.75,6,364,18,
54356490,⭐️Stunning view|2 King Beds|GYM|Canada Life Centre⭐️,313682239,E.Q,,Fort Rouge - East Fort Garry,49.8933,-97.1442,Entire home/apt,102,2,45,2022-11-13,4.3,12,348,45,
54393039,3 bedroom residential home with wifi and cable.,440724621,Chinwe,,Transcona,49.91293,-97.0173,Entire home/apt,100,2,0,,,1,350,0,
54393358,Chateau Joe - Stylish Luxe Suite in Wolseley Area,440787943,Rob,,Daniel McIntyre,49.883835,-97.165192,Entire home/apt,194,2,41,2022-12-04,4.11,1,155,41,
54395964,EDNAs House! Modern & Cozy/ Minutes to the Forks,441742395,Michael,,St. Boniface,49.89816,-97.12985,Entire home/apt,105,2,25,2022-10-23,2.5,1,13,25,
54398948,🤑Economical guest suite w/free parking,78630862,Amaka,,Elmwood - East Kildonan,49.91514,-97.08858,Entire home/apt,65,1,22,2022-10-02,2.26,2,176,22,
